;COUNTRY;SORT_ART_NR;ART_NAME;URL;Supplier;Suppl. product code;EAN;COMPETITOR;SKU_ID;SORT_EAN_NR;ART_NAME;PACKAGE_PRICE;UNIT_PRICE;PROMO_PRICE;QTY_FACTOR_PACKAGE_PRICE;URL;MATCH_TYPE_FLAG;QLTY_FACTOR_PACKAGE_PRICE;MATCH_SOURCE;MATCH_OWNER;CRAWLING_TIMESTAMP;COMMENTS
181;CZ;364765;Xyladecor Classic Týk  2,5 l;;Akzo Nobel Coatings CZ,as;5129425;5903525823480;;;;;;;;;;;;;;;
182;CZ;364766;Xyladecor Classic Týk  5 l;;Akzo Nobel Coatings CZ,as;5129426;5903525823459;;;;;;;;;;;;;;;
183;CZ;364767;Xyladecor Oversol 2v1 Wenge 0,75 l;;Akzo Nobel Coatings CZ,as;5129458;4000729075064;;;;;;;;;;;;;;;
184;CZ;364768;Xyladecor Oversol 2v1 Wenge 2,5 l;;Akzo Nobel Coatings CZ,as;5129459;4000729075071;;;;;;;;;;;;;;;
185;CZ;364769;Xyladecor Oversol 2v1 Wenge 5 l;;Akzo Nobel Coatings CZ,as;5129460;4000729075088;;;;;;;;;;;;;;;
186;CZ;364770;Xyladecor Oversol 2v1 Lísk.ořech 0,75 l;;Akzo Nobel Coatings CZ,as;5129440;4000729075095;;;;;;;;;;;;;;;
187;CZ;364771;Xyladecor Oversol 2v1 Lísk.ořech 2,5 l;;Akzo Nobel Coatings CZ,as;5129441;4000729075101;;;;;;;;;;;;;;;
188;CZ;364772;Xyladecor  Oversol    2v1        Lísk.ořech 5 l;;Akzo Nobel Coatings CZ,as;5129442;4000729075118;;;;;;;;;;;;;;;
189;CZ;364773;Xyladecor Oversol 2v1 Rosewood 0,75 l;;Akzo Nobel Coatings CZ,as;5129449;4000729075125;;;;;;;;;;;;;;;
190;CZ;364774;Xyladecor  Oversol    2v1        Rosewood   2,5 l;;Akzo Nobel Coatings CZ,as;5129450;4000729075132;;;;;;;;;;;;;;;
191;CZ;364775;Xyladecor  Oversol    2v1        Rosewood   5 l;;Akzo Nobel Coatings CZ,as;5129451;4000729075149;;;;;;;;;;;;;;;
192;CZ;364776;Xyladecor Oversol 2v1 Meranti 0,75 l;;Akzo Nobel Coatings CZ,as;5129443;4000729075156;;;;;;;;;;;;;;;
193;CZ;364777;Xyladecor Oversol 2v1 Meranti 2,5 l;;Akzo Nobel Coatings CZ,as;5129444;4000729075163;;;;;;;;;;;;;;;
194;CZ;364778;Xyladecor  Oversol    2v1        Meranti    5 l;;Akzo Nobel Coatings CZ,as;5129445;4000729075170;;;;;;;;;;;;;;;
195;CZ;364779;Xyladecor Oversol 2v1 Sipo 0,75 l;;Akzo Nobel Coatings CZ,as;5129452;4000729075187;;;;;;;;;;;;;;;
196;CZ;364780;Xyladecor Oversol 2v1 Sipo 2,5 l;;Akzo Nobel Coatings CZ,as;5129453;4000729075194;;;;;;;;;;;;;;;
197;CZ;364781;Xyladecor Oversol 2v1 Sipo 5 l;;Akzo Nobel Coatings CZ,as;5129454;4000729075200;;;;;;;;;;;;;;;
198;CZ;364782;Xyladecor Classic Mahagon  2,5 l;;Akzo Nobel Coatings CZ,as;5129396;5903525829185;;;;;;;;;;;;;;;
199;CZ;364783;Xyladecor Oversol 2v1 Vlaš.ořech 0,75 l;;Akzo Nobel Coatings CZ,as;5129455;4000729075217;;;;;;;;;;;;;;;
200;CZ;364784;Xyladecor Classic Mahagon  5 l;;Akzo Nobel Coatings CZ,as;5129397;5903525829154;;;;;;;;;;;;;;;
201;CZ;364785;Xyladecor Oversol 2v1 Vlaš.ořech 2,5 l;;Akzo Nobel Coatings CZ,as;5129456;4000729075224;;;;;;;;;;;;;;;
202;CZ;364786;Xyladecor Classic Dub  0,75 l;;Akzo Nobel Coatings CZ,as;5129378;5903525828805;;;;;;;;;;;;;;;
203;CZ;364787;Xyladecor Classic Dub  2,5 l;;Akzo Nobel Coatings CZ,as;5129379;5903525828881;;;;;;;;;;;;;;;
204;CZ;364788;Xyladecor Classic Dub  5 l;;Akzo Nobel Coatings CZ,as;5129377;5903525828850;;;;;;;;;;;;;;;
205;CZ;364789;Xyladecor Oversol 2v1 Vlaš.ořech 5 l;;Akzo Nobel Coatings CZ,as;5129457;4000729075231;;;;;;;;;;;;;;;
206;CZ;364790;Xyladecor Classic Borovice  0,75 l;;Akzo Nobel Coatings CZ,as;5129367;5903525821301;;;;;;;;;;;;;;;
207;CZ;364791;Xyladecor Oversol 2v1 Jilm polní 0,75 l;;Akzo Nobel Coatings CZ,as;5129437;4000729075248;;;;;;;;;;;;;;;
208;CZ;364792;Xyladecor Classic Borovice  2,5 l;;Akzo Nobel Coatings CZ,as;5129365;5903525821387;;;;;;;;;;;;;;;
209;CZ;364793;Xyladecor Oversol 2v1 Jilm polní 2,5 l;;Akzo Nobel Coatings CZ,as;5129438;4000729075255;;;;;;;;;;;;;;;
210;CZ;364794;Xyladecor Classic Borovice  5 l;;Akzo Nobel Coatings CZ,as;5129366;5903525821356;;;;;;;;;;;;;;;
211;CZ;364795;Xyladecor Classic Jedlová zeleň 0,75 l;;Akzo Nobel Coatings CZ,as;5129382;5903525824609;;;;;;;;;;;;;;;
212;CZ;364796;Xyladecor Classic Jedlová zeleň 2,5 l;;Akzo Nobel Coatings CZ,as;5129381;5903525824685;;;;;;;;;;;;;;;
213;CZ;364797;Xyladecor Classic Jedlová zeleň 5 l;;Akzo Nobel Coatings CZ,as;5129380;5903525824654;;;;;;;;;;;;;;;
214;CZ;364798;Xyladecor  Oversol    2v1        Jilm polní 5 l;;Akzo Nobel Coatings CZ,as;5129439;4000729075262;;;;;;;;;;;;;;;
215;CZ;364799;Xyladecor Classic Kaštan  0,75 l;;Akzo Nobel Coatings CZ,as;5129389;5903525823503;;;;;;;;;;;;;;;
216;CZ;364800;Xyladecor Oversol 2v1 Přírodní 0,75 l;;Akzo Nobel Coatings CZ,as;5129446;4000729075279;;;;;;;;;;;;;;;
217;CZ;364801;Xyladecor Classic Kaštan  2,5 l;;Akzo Nobel Coatings CZ,as;5129390;5903525823589;;;;;;;;;;;;;;;
218;CZ;364802;Xyladecor Oversol 2v1 Přírodní 2,5 l;;Akzo Nobel Coatings CZ,as;5129447;4000729075286;;;;;;;;;;;;;;;
219;CZ;364803;Xyladecor Classic Kaštan  5 l;;Akzo Nobel Coatings CZ,as;5129391;5903525823558;;;;;;;;;;;;;;;
220;CZ;364804;Xyladecor Classic Palisandr  5 l;;Akzo Nobel Coatings CZ,as;5129414;5903525824050;;;;;;;;;;;;;;;
221;CZ;364805;Xyladecor Classic Cedr  0,75 l;;Akzo Nobel Coatings CZ,as;5129372;5903525826900;;;;;;;;;;;;;;;
222;CZ;364806;Xyladecor Classic Pinie  0,75 l;;Akzo Nobel Coatings CZ,as;5129420;5903525825200;;;;;;;;;;;;;;;
223;CZ;364807;Xyladecor Classic Cedr  2,5 l;;Akzo Nobel Coatings CZ,as;5129373;5903525826986;;;;;;;;;;;;;;;
224;CZ;364808;Xyladecor Classic Pinie  2,5 l;;Akzo Nobel Coatings CZ,as;5129421;5903525825286;;;;;;;;;;;;;;;
225;CZ;364809;Xyladecor Classic Cedr  5 l;;Akzo Nobel Coatings CZ,as;5129371;5903525826955;;;;;;;;;;;;;;;
226;CZ;364810;Xyladecor Classic Pinie  5 l;;Akzo Nobel Coatings CZ,as;5129419;5903525825255;;;;;;;;;;;;;;;
227;CZ;364811;Xyladecor Classic Antická pinie 0,75 l;;Akzo Nobel Coatings CZ,as;5129351;5903525829383;;;;;;;;;;;;;;;
228;CZ;364812;Xyladecor Classic Antická pinie 2,5 l;;Akzo Nobel Coatings CZ,as;5129350;5903525829352;;;;;;;;;;;;;;;
229;CZ;364813;Xyladecor Classic Antická pinie 5 l;;Akzo Nobel Coatings CZ,as;5129352;5903525829307;;;;;;;;;;;;;;;
230;CZ;364814;Xyladecor Classic Modřín  0,75 l;;Akzo Nobel Coatings CZ,as;5129401;5903525825002;;;;;;;;;;;;;;;
231;CZ;364815;Xyladecor Classic Modřín  2,5 l;;Akzo Nobel Coatings CZ,as;5129403;5903525825088;;;;;;;;;;;;;;;
232;CZ;364816;Xyladecor Oversol 2v1 Přírodní 5 l;;Akzo Nobel Coatings CZ,as;5129448;4000729075293;;;;;;;;;;;;;;;
233;CZ;364817;Xyladecor Oversol 2v1 Bílý krycí 0,75 l;;Akzo Nobel Coatings CZ,as;5129434;4000729075309;;;;;;;;;;;;;;;
234;CZ;364818;Xyladecor Oversol 2v1 Bílý krycí 2,5 l;;Akzo Nobel Coatings CZ,as;5129435;4000729075316;;;;;;;;;;;;;;;
235;CZ;364819;Xyladecor Oversol 2v1 Bílý krycí 5 l;;Akzo Nobel Coatings CZ,as;5129436;4000729075323;;;;;;;;;;;;;;;
236;CZ;364822;Xyladecor Classic Modřín  5 l;;Akzo Nobel Coatings CZ,as;5129402;5903525825057;;;;;;;;;;;;;;;
237;CZ;364823;Xyladecor Classic Ořech  0,75 l;;Akzo Nobel Coatings CZ,as;5129408;5903525828003;;;;;;;;;;;;;;;
238;CZ;364824;Xyladecor Classic Ořech  2,5 l;;Akzo Nobel Coatings CZ,as;5129409;5903525828089;;;;;;;;;;;;;;;
239;CZ;364825;Xyladecor Classic Ořech  5 l;;Akzo Nobel Coatings CZ,as;5129407;5903525828058;;;;;;;;;;;;;;;
240;CZ;371454;LX         ORIG       bezbarvý   69710015 2,5 l;;Akzo Nobel Coatings CZ,as;5193349;5904078188675;;;;;;;;;;;;;;;
241;CZ;371455;LX         ORIG       bezbarvý   69710018 10 l;;Akzo Nobel Coatings CZ,as;5193412;5904078188699;;;;;;;;;;;;;;;
242;CZ;371458;LX         ORIG       kaštan     69710035 2,5 l;;Akzo Nobel Coatings CZ,as;5193372;5904078188743;;;;;;;;;;;;;;;
243;CZ;371461;LX         ORIG       palisandr  69710055 2,5 l;;Akzo Nobel Coatings CZ,as;5193375;5904078189061;;;;;;;;;;;;;;;
244;CZ;371462;LX         ORIG       palisandr  69710057 5 l;;Akzo Nobel Coatings CZ,as;5193409;5904078188811;;;;;;;;;;;;;;;
245;CZ;371463;LX         ORIG       palisandr  69710058 10 l;;Akzo Nobel Coatings CZ,as;5193415;5904078189078;;;;;;;;;;;;;;;
246;CZ;371468;LX         ORIG       zeleň jedl 69710075 2,5 l;;Akzo Nobel Coatings CZ,as;5193377;5904078188828;;;;;;;;;;;;;;;
247;CZ;371470;LX         ORIG       pinie      69710085 2,5 l;;Akzo Nobel Coatings CZ,as;5193378;5904078188835;;;;;;;;;;;;;;;
248;CZ;371471;LX         Orig       pinie      69710088 10 l;;Akzo Nobel Coatings CZ,as;5193416;5904078188859;;;;;;;;;;;;;;;
249;CZ;371475;LX         ORIG       mahagon    69710115 2,5 l;;Akzo Nobel Coatings CZ,as;5193391;5904078188927;;;;;;;;;;;;;;;
250;CZ;371476;LX         ORIG       mahagon    69710118 10 l;;Akzo Nobel Coatings CZ,as;5193418;5904078188941;;;;;;;;;;;;;;;
251;CZ;371506;LX         Impregnant            69740015 2,5 l;;Akzo Nobel Coatings CZ,as;5518176;8590627984675;;;;;;;;;;;;;;;
252;CZ;371507;Lak        lodní                 69760013 0,75 l;;Akzo Nobel Coatings CZ,as;69760013;8590627115536;;;;;;;;;;;;;;;
253;CZ;371508;Lak        lodní                 69760015 2,5 l;;Akzo Nobel Coatings CZ,as;69760015;8590627115543;;;;;;;;;;;;;;;
254;CZ;371628;LX         Orig       ořech      69710045 2,5 l;;Akzo Nobel Coatings CZ,as;5193373;5904078188774;;;;;;;;;;;;;;;
255;CZ;371676;Lak        interiér   matný      69750013 0,75 l;;Akzo Nobel Coatings CZ,as;69750013;8590627115512;;;;;;;;;;;;;;;
256;CZ;371677;Lak Aqua   interiér   LESK       4772013 0,75 l;;Akzo Nobel Coatings CZ,as;4772013;8590627115642;;;;;;;;;;;;;;;
257;CZ;371679;Lak Aqua   interiér   mat        4773010 0,75 l;;Akzo Nobel Coatings CZ,as;4773010;8590627115666;;;;;;;;;;;;;;;
258;CZ;373470;LX         ORIG       pinie oreg 69710105 2,5 l;;Akzo Nobel Coatings CZ,as;5193390;5904078188903;;;;;;;;;;;;;;;
259;CZ;373479;LX         ORIG       ořech      69710048 10 l;;Akzo Nobel Coatings CZ,as;5193414;5904078188798;;;;;;;;;;;;;;;
260;CZ;373480;LX         ORIG       kaštan     69710038 10 l;;Akzo Nobel Coatings CZ,as;5193413;5904078188767;;;;;;;;;;;;;;;
261;CZ;377007;Komaprim   3V1        bílá       69830013 0,75 l;;Akzo Nobel Coatings CZ,as;69830013;8590627116458;;;;;;;;;;;;;;;
262;CZ;377008;KOMAPRIM   3V1        šedá       69830023 0,75 l;;Akzo Nobel Coatings CZ,as;69830023;8590627115857;;;;;;;;;;;;;;;
263;CZ;377009;KOMAPRIM   3V1        černá      69830033 0,75 l;;Akzo Nobel Coatings CZ,as;69830033;8590627115901;;;;;;;;;;;;;;;
264;CZ;377010;KOMAPRIM   3V1        hněď stř.  69830043 0,75 l;;Akzo Nobel Coatings CZ,as;69830043;8590627116465;;;;;;;;;;;;;;;
265;CZ;377011;Komaprim   3V1        modř stř.  69830063 0,75 l;;Akzo Nobel Coatings CZ,as;69830063;8590627116472;;;;;;;;;;;;;;;
266;CZ;377012;Komaprim   3V1        zeleň stř. 69830073 0,75 l;;Akzo Nobel Coatings CZ,as;69830073;8590627116113;;;;;;;;;;;;;;;
267;CZ;377013;KOMAPRIM   3V1        žlutá      69830083 0,75 l;;Akzo Nobel Coatings CZ,as;69830083;8590627116793;;;;;;;;;;;;;;;
268;CZ;377014;Komaprim   3V1        červená    69830093 0,75 l;;Akzo Nobel Coatings CZ,as;69830093;8590627116830;;;;;;;;;;;;;;;
269;CZ;377015;KOMAPRIM   3V1        červenohně 69830103 0,75 l;;Akzo Nobel Coatings CZ,as;69830103;8590627116489;;;;;;;;;;;;;;;
270;CZ;377016;KOMAPRIM   3V1        hliníková  69830113 0,75 l;;Akzo Nobel Coatings CZ,as;69830113;8590627116373;;;;;;;;;;;;;;;
271;CZ;385772;LX         ORIG       mahagon    69710117 5 l;;Akzo Nobel Coatings CZ,as;5193411;5904078188965;;;;;;;;;;;;;;;
272;CZ;385773;LX         ORIG       pinie      69710087 5 l;;Akzo Nobel Coatings CZ,as;5193410;5904078188873;;;;;;;;;;;;;;;
273;CZ;402326;Xyladecor impregnačn bezbarvý základ 2,5 l;;Akzo Nobel Coatings CZ,as;5518180;8590627984637;;;;;;;;;;;;;;;
274;CZ;416319;Xyladecor  čistič                           0,5 L;;Akzo Nobel Coatings CZ,as;5087837;4007591705761;;;;;;;;;;;;;;;
275;CZ;428449;Luxol      interiér   lak Agua   matt       2,5 l;;Akzo Nobel Coatings CZ,as;U230010D2051;5903525015144;;;;;;;;;;;;;;;
276;CZ;428450;Luxol      interiér   lak Agua   lesk       2,5 l;;Akzo Nobel Coatings CZ,as;U160009D2051;5903525015045;;;;;;;;;;;;;;;
277;CZ;428451;Luxol      lak na     parkety    lesk       2,5 l;;Akzo Nobel Coatings CZ,as;U100002D2052;5903525015243;;;;;;;;;;;;;;;
278;CZ;428452;Luxol      lak na     parkety    matt       2,5 l;;Akzo Nobel Coatings CZ,as;U110001D2052;5903525015342;;;;;;;;;;;;;;;
279;CZ;441011;Xyladecor  Standard   ořech                 2,5 l;;Akzo Nobel Coatings CZ,as;U460257C2051;5903525542329;;;;;;;;;;;;;;;
280;CZ;441012;Xyladecor  Standard   ořech                 5 l;;Akzo Nobel Coatings CZ,as;U460257C0500;5903525542350;;;;;;;;;;;;;;;
281;CZ;441013;Xyladecor  Standard   palisandr             2,5 l;;Akzo Nobel Coatings CZ,as;U460258C2051;5903525542428;;;;;;;;;;;;;;;
282;CZ;441014;Xyladecor  Standard   ořech                 0,75 l;;Akzo Nobel Coatings CZ,as;U460257C0750;5903525542381;;;;;;;;;;;;;;;
283;CZ;441015;Xyladecor  Standard   kaštan                2,5 l;;Akzo Nobel Coatings CZ,as;U460266C2051;5903525542220;;;;;;;;;;;;;;;
284;CZ;441016;Xyladecor  Standard   palisandr             0,75 l;;Akzo Nobel Coatings CZ,as;U460258C0750;5903525542480;;;;;;;;;;;;;;;
285;CZ;441017;Xyladecor  Standard   kaštan                0,75 l;;Akzo Nobel Coatings CZ,as;U460266C0750;5903525542282;;;;;;;;;;;;;;;
286;CZ;441018;Xyladecor  Standard   mahagon               2,5 l;;Akzo Nobel Coatings CZ,as;U460256C2051;5903525543128;;;;;;;;;;;;;;;
287;CZ;441020;Xyladecor  Standard   dub                   0,75 l;;Akzo Nobel Coatings CZ,as;U460273C0750;5903525542688;;;;;;;;;;;;;;;
288;CZ;441021;Xyladecor  ošetřující olej       palisandr  0,75 l;;Akzo Nobel Coatings CZ,as;U430258C0750;5903525790782;;;;;;;;;;;;;;;
289;CZ;441023;Xyladecor  Standard   dub                   2,5 l;;Akzo Nobel Coatings CZ,as;U460273C2051;5903525542626;;;;;;;;;;;;;;;
290;CZ;441024;Xyladecor  Standard   mahagon               0,75 l;;Akzo Nobel Coatings CZ,as;U460256C0750;5903525543180;;;;;;;;;;;;;;;
291;CZ;441025;Xyladecor  ošetřující olej       wenge      0,75 l;;Akzo Nobel Coatings CZ,as;U430265C0750;5903525790881;;;;;;;;;;;;;;;
292;CZ;441027;Xyladecor Standard cedr  0,75 l;;Akzo Nobel Coatings CZ,as;5164322;5903525542985;;;;;;;;;;;;;;;
293;CZ;441028;Xyladecor ošetřující olej mahagon 0,75 l;;Akzo Nobel Coatings CZ,as;5164310;5903525790683;;;;;;;;;;;;;;;
294;CZ;441029;Xyladecor Standard indický týk 5 l;;Akzo Nobel Coatings CZ,as;5164330;5903525542756;;;;;;;;;;;;;;;
295;CZ;441031;Xyladecor Standard indický týk 0,75 l;;Akzo Nobel Coatings CZ,as;5164328;5903525542787;;;;;;;;;;;;;;;
296;CZ;441032;Xyladecor ošetřující olej teak 0,75 l;;Akzo Nobel Coatings CZ,as;5164308;5903525790485;;;;;;;;;;;;;;;
297;CZ;441033;Xyladecor Standard palisandr  5 l;;Akzo Nobel Coatings CZ,as;5164348;5903525542459;;;;;;;;;;;;;;;
298;CZ;441034;Xyladecor ošetřující olej bezbarvý 0,75 l;;Akzo Nobel Coatings CZ,as;5164309;5903525790584;;;;;;;;;;;;;;;
299;CZ;441035;Xyladecor Standard mahagon  5 l;;Akzo Nobel Coatings CZ,as;5164339;5903525543159;;;;;;;;;;;;;;;
300;CZ;441036;Xyladecor Standard dub  5 l;;Akzo Nobel Coatings CZ,as;5164327;5903525542657;;;;;;;;;;;;;;;
301;CZ;441039;Xyladecor Standard modřín  0,75 l;;Akzo Nobel Coatings CZ,as;5164340;5903525542589;;;;;;;;;;;;;;;
302;CZ;441040;Xyladecor Standard cedr  2,5 l;;Akzo Nobel Coatings CZ,as;5164323;5903525542923;;;;;;;;;;;;;;;
303;CZ;441043;Xyladecor Standard modřín  2,5 l;;Akzo Nobel Coatings CZ,as;5164341;5903525542527;;;;;;;;;;;;;;;
304;CZ;441044;Xyladecor Standard cedr  5 l;;Akzo Nobel Coatings CZ,as;5164324;5903525542954;;;;;;;;;;;;;;;
305;CZ;441238;Dulux COW  indické    stepi                 2,5 l;;Akzo Nobel Coatings CZ,as;5163349;5903525961274;;;;;;;;;;;;;;;
306;CZ;441239;Dulux COW  exotické   kari                  2,5 l;;Akzo Nobel Coatings CZ,as;5270622;5992457503003;;;;;;;;;;;;;;;
307;CZ;441240;Dulux COW  slunečné   sárí                  2,5 l;;Akzo Nobel Coatings CZ,as;5163353;5903525962271;;;;;;;;;;;;;;;
308;CZ;441242;Dulux COW  kořen      kurkumy               2,5 l;;Akzo Nobel Coatings CZ,as;5163359;5903525962677;;;;;;;;;;;;;;;
309;CZ;441243;Dulux COW  indický    bílý čaj              2,5 l;;Akzo Nobel Coatings CZ,as;5163319;5903525961571;;;;;;;;;;;;;;;
310;CZ;441244;Dulux COW  indický    palisandr             2,5 l;;Akzo Nobel Coatings CZ,as;5163305;5903525961779;;;;;;;;;;;;;;;
311;CZ;441246;Dulux COW  zlatý      chrám                 2,5 l;;Akzo Nobel Coatings CZ,as;5163285;5903525962370;;;;;;;;;;;;;;;
312;CZ;441247;Dulux COW  lasturově  bílá                  2,5 l;;Akzo Nobel Coatings CZ,as;5273593;5992457503874;;;;;;;;;;;;;;;
313;CZ;441248;Dulux COW  pouštní    stezka                2,5 l;;Akzo Nobel Coatings CZ,as;5163265;5903525961175;;;;;;;;;;;;;;;
314;CZ;441249;Dulux COW  bílé       plachty               2,5 l;;Akzo Nobel Coatings CZ,as;5273617;5992457504116;;;;;;;;;;;;;;;
315;CZ;441250;Dulux COW  tropické   slunce                2,5 l;;Akzo Nobel Coatings CZ,as;5273613;5992457504079;;;;;;;;;;;;;;;
316;CZ;441251;Dulux COW  východ     slunce                2,5 l;;Akzo Nobel Coatings CZ,as;5163247;5903525962875;;;;;;;;;;;;;;;
317;CZ;441252;Dulux COW  řecká      chalva                2,5 l;;Akzo Nobel Coatings CZ,as;5273588;5992457503829;;;;;;;;;;;;;;;
318;CZ;441253;Dulux COW  řecké      slunce                2,5 l;;Akzo Nobel Coatings CZ,as;5163351;5903525960970;;;;;;;;;;;;;;;
319;CZ;441254;Dulux COW  rýžová     pole                  2,5 l;;Akzo Nobel Coatings CZ,as;5163327;5903525966873;;;;;;;;;;;;;;;
320;CZ;441256;Dulux COW  grafitový  soumrak               2,5 l;;Akzo Nobel Coatings CZ,as;5163287;5903525966170;;;;;;;;;;;;;;;
321;CZ;441258;Dulux COW  nachový    brambořík             2,5 l;;Akzo Nobel Coatings CZ,as;5163325;5903525965371;;;;;;;;;;;;;;;
322;CZ;441259;Dulux COW  zázvorový  čaj                   2,5 l;;Akzo Nobel Coatings CZ,as;5163279;5903525962974;;;;;;;;;;;;;;;
323;CZ;441260;Dulux COW  mrazivý    tyrkys                2,5 l;;Akzo Nobel Coatings CZ,as;5163245;5903525965777;;;;;;;;;;;;;;;
324;CZ;441262;Dulux COW  zelený     ostrov                2,5 l;;Akzo Nobel Coatings CZ,as;5163293;5903525966774;;;;;;;;;;;;;;;
325;CZ;441263;Dulux COW  červené    víno                  2,5 l;;Akzo Nobel Coatings CZ,as;5273619;5992457504130;;;;;;;;;;;;;;;
326;CZ;441264;Dulux COW  zimní      ticho                 2,5 l;;Akzo Nobel Coatings CZ,as;5163375;5903525966378;;;;;;;;;;;;;;;
327;CZ;441266;Dulux COW  sušená     meruňka               2,5 l;;Akzo Nobel Coatings CZ,as;5163267;5903525963476;;;;;;;;;;;;;;;
328;CZ;441269;Dulux COW  ohnivé     flamenco              2,5 l;;Akzo Nobel Coatings CZ,as;5163355;5903525964275;;;;;;;;;;;;;;;
329;CZ;441270;Dulux COW  nekonečný  oceán                 2,5 l;;Akzo Nobel Coatings CZ,as;5163303;5903525965876;;;;;;;;;;;;;;;
330;CZ;441273;Dulux COW  divoké     liány                 2,5 l;;Akzo Nobel Coatings CZ,as;5163371;5903525967276;;;;;;;;;;;;;;;
331;CZ;441274;Dulux COW  voňavý     rozmarýn              2,5 l;;Akzo Nobel Coatings CZ,as;5273606;5992457504000;;;;;;;;;;;;;;;
332;CZ;441275;Dulux COW  levandule                        2,5 l;;Akzo Nobel Coatings CZ,as;5163309;5903525964978;;;;;;;;;;;;;;;
333;CZ;441276;Dulux COW  písková    mandala               2,5 l;;Akzo Nobel Coatings CZ,as;5270624;5992457503027;;;;;;;;;;;;;;;
334;CZ;452100;Luxol      Originál   eben                  0,75 l;;Akzo Nobel Coatings CZ,as;5163771;5903525486289;;;;;;;;;;;;;;;
335;CZ;452101;Luxol      Originál   kaštan                0,75 l;;Akzo Nobel Coatings CZ,as;5163773;5903525485381;;;;;;;;;;;;;;;
336;CZ;452102;Luxol      Originál   ohnivý     mahagon    2,5 l;;Akzo Nobel Coatings CZ,as;5163777;5903525482021;;;;;;;;;;;;;;;
337;CZ;452103;Luxol      Originál   červeň     rumělková  0,75 l;;Akzo Nobel Coatings CZ,as;5163770;5903525486180;;;;;;;;;;;;;;;
338;CZ;452104;Luxol      Originál   sipo                  0,75 l;;Akzo Nobel Coatings CZ,as;5163782;5903525482199;;;;;;;;;;;;;;;
339;CZ;452105;Luxol      Originál   ořech                 0,75 l;;Akzo Nobel Coatings CZ,as;5163778;5903525485480;;;;;;;;;;;;;;;
340;CZ;452106;Luxol      Originál   bílý                  0,75 l;;Akzo Nobel Coatings CZ,as;5163769;5903525485282;;;;;;;;;;;;;;;
341;CZ;452107;Luxol      Originál   zeleň      jednlová   0,75 l;;Akzo Nobel Coatings CZ,as;5163772;5903525485688;;;;;;;;;;;;;;;
342;CZ;452108;Luxol      Originál   palisandr             0,75 l;;Akzo Nobel Coatings CZ,as;5163780;5903525485589;;;;;;;;;;;;;;;
343;CZ;452109;Luxol      Originál   oregon     pínie      0,75 l;;Akzo Nobel Coatings CZ,as;5163779;5903525485985;;;;;;;;;;;;;;;
344;CZ;452110;Luxol      Originál   ohnivý     mahagon    0,75 l;;Akzo Nobel Coatings CZ,as;5163776;5903525482090;;;;;;;;;;;;;;;
345;CZ;452111;Luxol      Originál   bezbarvý              0,75 l;;Akzo Nobel Coatings CZ,as;5163768;5903525485183;;;;;;;;;;;;;;;
346;CZ;452112;Luxol      Originál   pinie                 0,75 l;;Akzo Nobel Coatings CZ,as;5163781;5903525485787;;;;;;;;;;;;;;;
347;CZ;452113;Luxol      Originál   lípa                  0,75 l;;Akzo Nobel Coatings CZ,as;5163774;5903525485886;;;;;;;;;;;;;;;
348;CZ;452114;Luxol      Originál   mahagon               0,75 l;;Akzo Nobel Coatings CZ,as;5163775;5903525486081;;;;;;;;;;;;;;;
349;CZ;452115;Luxol      Originál   sipo                  2,5 l;;Akzo Nobel Coatings CZ,as;5163783;5903525482120;;;;;;;;;;;;;;;
350;CZ;457388;Luxol      impregnace                       0,75 l;;Akzo Nobel Coatings CZ,as;5518175;8590627984682;;;;;;;;;;;;;;;
351;CZ;461571;Báze       PerfectMat base       ex.deep    1 l;;Akzo Nobel Coatings CZ,as;5200599;8590627995190;;;;;;;;;;;;;;;
352;CZ;461572;Pigment    Acomix     WW1        bílá       1 l;;Akzo Nobel Coatings CZ,as;5031902;8711113073530;;;;;;;;;;;;;;;
353;CZ;461573;Báze       AcrylMatt  base       light      10 l;;Akzo Nobel Coatings CZ,as;5200630;8590627995657;;;;;;;;;;;;;;;
354;CZ;461574;Báze       AcrylMatt  base       medium     1 l;;Akzo Nobel Coatings CZ,as;5200646;8590627995640;;;;;;;;;;;;;;;
355;CZ;461575;Báze       PerfectMat base       medium     5 l;;Akzo Nobel Coatings CZ,as;5200598;8590627995206;;;;;;;;;;;;;;;
356;CZ;461576;Pigment    Acomix     WV2        červ.víno  1 l;;Akzo Nobel Coatings CZ,as;5031901;8711113073660;;;;;;;;;;;;;;;
357;CZ;461577;Báze       AcrylMatt  base       medium     5 l;;Akzo Nobel Coatings CZ,as;5200648;8590627995626;;;;;;;;;;;;;;;
358;CZ;461578;Báze       AcrylMatt  base       medium     2,5 l;;Akzo Nobel Coatings CZ,as;5200647;8590627995633;;;;;;;;;;;;;;;
359;CZ;461579;Báze       PerfectMat base       medium     2,5 l;;Akzo Nobel Coatings CZ,as;5200597;8590627995213;;;;;;;;;;;;;;;
360;CZ;461580;Pigment    Acomix     WV1        tm.fialová 1 l;;Akzo Nobel Coatings CZ,as;5031900;8711113073653;;;;;;;;;;;;;;;
361;CZ;461581;Báze       PerfectMat base       light      5 l;;Akzo Nobel Coatings CZ,as;5200594;8590627995244;;;;;;;;;;;;;;;
